Record,Date,UTC Time,CV,PV,SP,D1,D2,D3
       441, 3/21/2013, 3:07:19,   7.255704E+01,   4.997739E+01,   5.000000E+01,   0.000000E+00,   0.000000E+00,   0.000000E+00
       442, 3/21/2013, 3:07:19,   7.134290E+01,   4.998644E+01,   5.000000E+01,   0.000000E+00,   0.000000E+00,   0.000000E+00
       443, 3/21/2013, 3:07:19,   7.007805E+01,   4.997287E+01,   5.000000E+01,   0.000000E+00,   0.000000E+00,   0.000000E+00
       444, 3/21/2013, 3:07:20,   6.973168E+01,   4.997287E+01,   5.000000E+01,   0.000000E+00,   0.000000E+00,   0.000000E+00
       445, 3/21/2013, 3:07:20,   7.295130E+01,   4.996383E+01,   5.000000E+01,   0.000000E+00,   0.000000E+00,   0.000000E+00
       446, 3/21/2013, 3:07:20,   7.291278E+01,   4.995931E+01,   5.000000E+01,   0.000000E+00,   0.000000E+00,   0.000000E+00
       447, 3/21/2013, 3:07:20,   7.417264E+01,   4.995026E+01,   5.000000E+01,   0.000000E+00,   0.000000E+00,   0.000000E+00
       448, 3/21/2013, 3:07:21,   7.502817E+01,   4.995026E+01,   5.000000E+01,   0.000000E+00,   0.000000E+00,   0.000000E+00
       449, 3/21/2013, 3:07:21,   7.277185E+01,   4.995479E+01,   5.000000E+01,   0.000000E+00,   0.000000E+00,   0.000000E+00
       450, 3/21/2013, 3:07:21,   7.169144E+01,   4.994574E+01,   5.000000E+01,   0.000000E+00,   0.000000E+00,   0.000000E+00
       451, 3/21/2013, 3:07:21,   7.162536E+01,   4.995026E+01,   5.000000E+01,   0.000000E+00,   0.000000E+00,   0.000000E+00
       452, 3/21/2013, 3:07:22,   7.628679E+01,   4.995026E+01,   5.000000E+01,   0.000000E+00,   0.000000E+00,   0.000000E+00
       453, 3/21/2013, 3:07:22,   7.039478E+01,   4.994122E+01,   5.000000E+01,   0.000000E+00,   0.000000E+00,   0.000000E+00
       454, 3/21/2013, 3:07:22,   7.025748E+01,   4.993218E+01,   5.000000E+01,   0.000000E+00,   0.000000E+00,   0.000000E+00
       455, 3/21/2013, 3:07:22,   7.643466E+01,   4.993218E+01,   5.000000E+01,   0.000000E+00,   0.000000E+00,   0.000000E+00
       456, 3/21/2013, 3:07:23,   6.867300E+01,   4.992766E+01,   5.000000E+01,   0.000000E+00,   0.000000E+00,   0.000000E+00
       457, 3/21/2013, 3:07:23,   7.342449E+01,   4.992766E+01,   5.000000E+01,   0.000000E+00,   0.000000E+00,   0.000000E+00
       458, 3/21/2013, 3:07:23,   7.384965E+01,   4.991862E+01,   5.000000E+01,   0.000000E+00,   0.000000E+00,   0.000000E+00
       459, 3/21/2013, 3:07:23,   7.356678E+01,   4.991862E+01,   5.000000E+01,   0.000000E+00,   0.000000E+00,   0.000000E+00
       460, 3/21/2013, 3:07:24,   7.674523E+01,   4.991862E+01,   5.000000E+01,   0.000000E+00,   0.000000E+00,   0.000000E+00
       461, 3/21/2013, 3:07:24,   7.310808E+01,   4.991862E+01,   5.000000E+01,   0.000000E+00,   0.000000E+00,   0.000000E+00
       462, 3/21/2013, 3:07:24,   7.329786E+01,   4.993218E+01,   5.000000E+01,   0.000000E+00,   0.000000E+00,   0.000000E+00
       463, 3/21/2013, 3:07:24,   7.030322E+01,   4.992766E+01,   5.000000E+01,   0.000000E+00,   0.000000E+00,   0.000000E+00
       464, 3/21/2013, 3:07:25,   7.538736E+01,   4.990506E+01,   5.000000E+01,   0.000000E+00,   0.000000E+00,   0.000000E+00
       465, 3/21/2013, 3:07:25,   7.217825E+01,   4.990958E+01,   5.000000E+01,   0.000000E+00,   0.000000E+00,   0.000000E+00
       466, 3/21/2013, 3:07:25,   7.359492E+01,   4.990506E+01,   5.000000E+01,   0.000000E+00,   0.000000E+00,   0.000000E+00
       467, 3/21/2013, 3:07:25,   7.064754E+01,   4.990506E+01,   5.000000E+01,   0.000000E+00,   0.000000E+00,   0.000000E+00
       468, 3/21/2013, 3:07:26,   7.603252E+01,   4.988245E+01,   5.000000E+01,   0.000000E+00,   0.000000E+00,   0.000000E+00
       469, 3/21/2013, 3:07:26,   7.422373E+01,   4.988245E+01,   5.000000E+01,   0.000000E+00,   0.000000E+00,   0.000000E+00
       470, 3/21/2013, 3:07:26,   7.270808E+01,   4.988245E+01,   5.000000E+01,   0.000000E+00,   0.000000E+00,   0.000000E+00
       471, 3/21/2013, 3:07:26,   7.590643E+01,   4.986889E+01,   5.000000E+01,   0.000000E+00,   0.000000E+00,   0.000000E+00
       472, 3/21/2013, 3:07:27,   7.307593E+01,   4.986436E+01,   5.000000E+01,   0.000000E+00,   0.000000E+00,   0.000000E+00
       473, 3/21/2013, 3:07:27,   7.909004E+01,   4.986436E+01,   5.000000E+01,   0.000000E+00,   0.000000E+00,   0.000000E+00
       474, 3/21/2013, 3:07:27,   7.083662E+01,   4.986889E+01,   5.000000E+01,   0.000000E+00,   0.000000E+00,   0.000000E+00
       475, 3/21/2013, 3:07:27,   7.749353E+01,   4.985984E+01,   5.000000E+01,   0.000000E+00,   0.000000E+00,   0.000000E+00
       476, 3/21/2013, 3:07:28,   7.480637E+01,   4.986889E+01,   5.000000E+01,   0.000000E+00,   0.000000E+00,   0.000000E+00
       477, 3/21/2013, 3:07:28,   7.123083E+01,   4.986436E+01,   5.000000E+01,   0.000000E+00,   0.000000E+00,   0.000000E+00
       478, 3/21/2013, 3:07:28,   7.263893E+01,   4.987341E+01,   5.000000E+01,   0.000000E+00,   0.000000E+00,   0.000000E+00
       479, 3/21/2013, 3:07:28,   6.833263E+01,   4.986436E+01,   5.000000E+01,   0.000000E+00,   0.000000E+00,   0.000000E+00
       480, 3/21/2013, 3:07:29,   7.177823E+01,   4.985984E+01,   5.000000E+01,   0.000000E+00,   0.000000E+00,   0.000000E+00
       481, 3/21/2013, 3:07:29,   7.292319E+01,   4.986436E+01,   5.000000E+01,   0.000000E+00,   0.000000E+00,   0.000000E+00
       482, 3/21/2013, 3:07:29,   6.823371E+01,   4.987793E+01,   5.000000E+01,   0.000000E+00,   0.000000E+00,   0.000000E+00
       483, 3/21/2013, 3:07:30,   7.895689E+01,   4.986436E+01,   5.000000E+01,   0.000000E+00,   0.000000E+00,   0.000000E+00
       484, 3/21/2013, 3:07:30,   7.582831E+01,   4.987793E+01,   5.000000E+01,   0.000000E+00,   0.000000E+00,   0.000000E+00
       485, 3/21/2013, 3:07:30,   7.154038E+01,   4.987793E+01,   5.000000E+01,   0.000000E+00,   0.000000E+00,   0.000000E+00
       486, 3/21/2013, 3:07:30,   7.615915E+01,   4.987341E+01,   5.000000E+01,   0.000000E+00,   0.000000E+00,   0.000000E+00
       487, 3/21/2013, 3:07:31,   7.568306E+01,   4.988245E+01,   5.000000E+01,   0.000000E+00,   0.000000E+00,   0.000000E+00
       488, 3/21/2013, 3:07:31,   7.120986E+01,   4.988245E+01,   5.000000E+01,   0.000000E+00,   0.000000E+00,   0.000000E+00
       489, 3/21/2013, 3:07:31,   7.450427E+01,   4.989149E+01,   5.000000E+01,   0.000000E+00,   0.000000E+00,   0.000000E+00
       490, 3/21/2013, 3:07:31,   7.866814E+01,   4.988697E+01,   5.000000E+01,   0.000000E+00,   0.000000E+00,   0.000000E+00
       491, 3/21/2013, 3:07:32,   7.116440E+01,   4.990054E+01,   5.000000E+01,   0.000000E+00,   0.000000E+00,   0.000000E+00
       492, 3/21/2013, 3:07:32,   7.875037E+01,   4.989602E+01,   5.000000E+01,   0.000000E+00,   0.000000E+00,   0.000000E+00
       493, 3/21/2013, 3:07:32,   7.248865E+01,   4.990506E+01,   5.000000E+01,   0.000000E+00,   0.000000E+00,   0.000000E+00
       494, 3/21/2013, 3:07:32,   7.374548E+01,   4.991862E+01,   5.000000E+01,   0.000000E+00,   0.000000E+00,   0.000000E+00
       495, 3/21/2013, 3:07:33,   7.374589E+01,   4.992314E+01,   5.000000E+01,   0.000000E+00,   0.000000E+00,   0.000000E+00
       496, 3/21/2013, 3:07:33,   7.063976E+01,   4.994122E+01,   5.000000E+01,   0.000000E+00,   0.000000E+00,   0.000000E+00
       497, 3/21/2013, 3:07:33,   7.398244E+01,   4.993670E+01,   5.000000E+01,   0.000000E+00,   0.000000E+00,   0.000000E+00
       498, 3/21/2013, 3:07:33,   7.355597E+01,   4.995026E+01,   5.000000E+01,   0.000000E+00,   0.000000E+00,   0.000000E+00
       499, 3/21/2013, 3:07:34,   6.755580E+01,   4.996383E+01,   5.000000E+01,   0.000000E+00,   0.000000E+00,   0.000000E+00
       500, 3/21/2013, 3:07:34,   7.348339E+01,   4.994574E+01,   5.000000E+01,   0.000000E+00,   0.000000E+00,   0.000000E+00
       501, 3/21/2013, 3:07:34,   7.026086E+01,   4.995931E+01,   5.000000E+01,   0.000000E+00,   0.000000E+00,   0.000000E+00
       502, 3/21/2013, 3:07:34,   7.182190E+01,   4.996835E+01,   5.000000E+01,   0.000000E+00,   0.000000E+00,   0.000000E+00
       503, 3/21/2013, 3:07:35,   7.353682E+01,   4.997287E+01,   5.000000E+01,   0.000000E+00,   0.000000E+00,   0.000000E+00
       504, 3/21/2013, 3:07:35,   7.040459E+01,   4.997287E+01,   5.000000E+01,   0.000000E+00,   0.000000E+00,   0.000000E+00
       505, 3/21/2013, 3:07:35,   7.025604E+01,   4.997287E+01,   5.000000E+01,   0.000000E+00,   0.000000E+00,   0.000000E+00
       506, 3/21/2013, 3:07:35,   6.854781E+01,   4.998644E+01,   5.000000E+01,   0.000000E+00,   0.000000E+00,   0.000000E+00
       507, 3/21/2013, 3:07:36,   7.312292E+01,   4.999548E+01,   5.000000E+01,   0.000000E+00,   0.000000E+00,   0.000000E+00
       508, 3/21/2013, 3:07:36,   7.003023E+01,   4.999548E+01,   5.000000E+01,   0.000000E+00,   0.000000E+00,   0.000000E+00
       509, 3/21/2013, 3:07:36,   7.149500E+01,   4.999096E+01,   5.000000E+01,   0.000000E+00,   0.000000E+00,   0.000000E+00
       510, 3/21/2013, 3:07:36,   7.314321E+01,   4.999548E+01,   5.000000E+01,   0.000000E+00,   0.000000E+00,   0.000000E+00
       511, 3/21/2013, 3:07:37,   7.313615E+01,   5.000000E+01,   5.000000E+01,   0.000000E+00,   0.000000E+00,   0.000000E+00
       512, 3/21/2013, 3:07:37,   7.608988E+01,   5.000000E+01,   5.000000E+01,   0.000000E+00,   0.000000E+00,   0.000000E+00
       513, 3/21/2013, 3:07:37,   6.656926E+01,   5.001357E+01,   5.000000E+01,   0.000000E+00,   0.000000E+00,   0.000000E+00
       514, 3/21/2013, 3:07:37,   6.961562E+01,   5.000904E+01,   5.000000E+01,   0.000000E+00,   0.000000E+00,   0.000000E+00
       515, 3/21/2013, 3:07:38,   7.436007E+01,   5.000452E+01,   5.000000E+01,   0.000000E+00,   0.000000E+00,   0.000000E+00
       516, 3/21/2013, 3:07:38,   7.573058E+01,   4.999548E+01,   5.000000E+01,   0.000000E+00,   0.000000E+00,   0.000000E+00
       517, 3/21/2013, 3:07:38,   7.302205E+01,   5.000904E+01,   5.000000E+01,   0.000000E+00,   0.000000E+00,   0.000000E+00
       518, 3/21/2013, 3:07:38,   7.259811E+01,   5.001357E+01,   5.000000E+01,   0.000000E+00,   0.000000E+00,   0.000000E+00
       519, 3/21/2013, 3:07:39,   7.269523E+01,   5.001809E+01,   5.000000E+01,   0.000000E+00,   0.000000E+00,   0.000000E+00
       520, 3/21/2013, 3:07:39,   7.557076E+01,   5.002261E+01,   5.000000E+01,   0.000000E+00,   0.000000E+00,   0.000000E+00
       521, 3/21/2013, 3:07:39,   7.276324E+01,   5.001357E+01,   5.000000E+01,   0.000000E+00,   0.000000E+00,   0.000000E+00
       522, 3/21/2013, 3:07:39,   7.411993E+01,   5.002713E+01,   5.000000E+01,   0.000000E+00,   0.000000E+00,   0.000000E+00
       523, 3/21/2013, 3:07:40,   7.109758E+01,   5.002261E+01,   5.000000E+01,   0.000000E+00,   0.000000E+00,   0.000000E+00
       524, 3/21/2013, 3:07:40,   7.224281E+01,   5.004069E+01,   5.000000E+01,   0.000000E+00,   0.000000E+00,   0.000000E+00
       525, 3/21/2013, 3:07:40,   7.720377E+01,   5.002713E+01,   5.000000E+01,   0.000000E+00,   0.000000E+00,   0.000000E+00
       526, 3/21/2013, 3:07:40,   7.359291E+01,   5.004069E+01,   5.000000E+01,   0.000000E+00,   0.000000E+00,   0.000000E+00
       527, 3/21/2013, 3:07:41,   7.267902E+01,   5.003617E+01,   5.000000E+01,   0.000000E+00,   0.000000E+00,   0.000000E+00
       528, 3/21/2013, 3:07:41,   7.355988E+01,   5.004521E+01,   5.000000E+01,   0.000000E+00,   0.000000E+00,   0.000000E+00
       529, 3/21/2013, 3:07:41,   6.895903E+01,   5.005878E+01,   5.000000E+01,   0.000000E+00,   0.000000E+00,   0.000000E+00
       530, 3/21/2013, 3:07:41,   7.345306E+01,   5.005878E+01,   5.000000E+01,   0.000000E+00,   0.000000E+00,   0.000000E+00
       531, 3/21/2013, 3:07:42,   7.211454E+01,   5.004974E+01,   5.000000E+01,   0.000000E+00,   0.000000E+00,   0.000000E+00
       532, 3/21/2013, 3:07:42,   6.552699E+01,   5.007686E+01,   5.000000E+01,   0.000000E+00,   0.000000E+00,   0.000000E+00
       533, 3/21/2013, 3:07:42,   7.159931E+01,   5.007686E+01,   5.000000E+01,   0.000000E+00,   0.000000E+00,   0.000000E+00
       534, 3/21/2013, 3:07:42,   7.046790E+01,   5.006782E+01,   5.000000E+01,   0.000000E+00,   0.000000E+00,   0.000000E+00
       535, 3/21/2013, 3:07:43,   6.847880E+01,   5.007686E+01,   5.000000E+01,   0.000000E+00,   0.000000E+00,   0.000000E+00
       536, 3/21/2013, 3:07:43,   7.150188E+01,   5.007686E+01,   5.000000E+01,   0.000000E+00,   0.000000E+00,   0.000000E+00
       537, 3/21/2013, 3:07:43,   7.603436E+01,   5.007686E+01,   5.000000E+01,   0.000000E+00,   0.000000E+00,   0.000000E+00
       538, 3/21/2013, 3:07:43,   7.161132E+01,   5.008138E+01,   5.000000E+01,   0.000000E+00,   0.000000E+00,   0.000000E+00
       539, 3/21/2013, 3:07:44,   6.879742E+01,   5.007686E+01,   5.000000E+01,   0.000000E+00,   0.000000E+00,   0.000000E+00
       540, 3/21/2013, 3:07:44,   7.653572E+01,   5.006782E+01,   5.000000E+01,   0.000000E+00,   0.000000E+00,   0.000000E+00
       541, 3/21/2013, 3:07:44,   7.122133E+01,   5.007234E+01,   5.000000E+01,   0.000000E+00,   0.000000E+00,   0.000000E+00
       542, 3/21/2013, 3:07:44,   7.035747E+01,   5.008590E+01,   5.000000E+01,   0.000000E+00,   0.000000E+00,   0.000000E+00
       543, 3/21/2013, 3:07:45,   7.176082E+01,   5.007234E+01,   5.000000E+01,   0.000000E+00,   0.000000E+00,   0.000000E+00
       544, 3/21/2013, 3:07:45,   7.621690E+01,   5.007686E+01,   5.000000E+01,   0.000000E+00,   0.000000E+00,   0.000000E+00
       545, 3/21/2013, 3:07:45,   6.787578E+01,   5.009043E+01,   5.000000E+01,   0.000000E+00,   0.000000E+00,   0.000000E+00
       546, 3/21/2013, 3:07:45,   6.819415E+01,   5.009043E+01,   5.000000E+01,   0.000000E+00,   0.000000E+00,   0.000000E+00
       547, 3/21/2013, 3:07:46,   6.980423E+01,   5.008138E+01,   5.000000E+01,   0.000000E+00,   0.000000E+00,   0.000000E+00
       548, 3/21/2013, 3:07:46,   7.417934E+01,   5.008138E+01,   5.000000E+01,   0.000000E+00,   0.000000E+00,   0.000000E+00
       549, 3/21/2013, 3:07:46,   7.263502E+01,   5.008590E+01,   5.000000E+01,   0.000000E+00,   0.000000E+00,   0.000000E+00
       550, 3/21/2013, 3:07:46,   6.969472E+01,   5.009494E+01,   5.000000E+01,   0.000000E+00,   0.000000E+00,   0.000000E+00
       551, 3/21/2013, 3:07:47,   6.959214E+01,   5.009043E+01,   5.000000E+01,   0.000000E+00,   0.000000E+00,   0.000000E+00
       552, 3/21/2013, 3:07:47,   7.279741E+01,   5.008590E+01,   5.000000E+01,   0.000000E+00,   0.000000E+00,   0.000000E+00
       553, 3/21/2013, 3:07:47,   7.734829E+01,   5.009947E+01,   5.000000E+01,   0.000000E+00,   0.000000E+00,   0.000000E+00
       554, 3/21/2013, 3:07:47,   7.235600E+01,   5.009494E+01,   5.000000E+01,   0.000000E+00,   0.000000E+00,   0.000000E+00
       555, 3/21/2013, 3:07:48,   7.538570E+01,   5.010398E+01,   5.000000E+01,   0.000000E+00,   0.000000E+00,   0.000000E+00
       556, 3/21/2013, 3:07:48,   7.099976E+01,   5.010851E+01,   5.000000E+01,   0.000000E+00,   0.000000E+00,   0.000000E+00
       557, 3/21/2013, 3:07:48,   7.236328E+01,   5.009947E+01,   5.000000E+01,   0.000000E+00,   0.000000E+00,   0.000000E+00
       558, 3/21/2013, 3:07:48,   7.562444E+01,   5.009494E+01,   5.000000E+01,   0.000000E+00,   0.000000E+00,   0.000000E+00
       559, 3/21/2013, 3:07:49,   6.874414E+01,   5.010851E+01,   5.000000E+01,   0.000000E+00,   0.000000E+00,   0.000000E+00
       560, 3/21/2013, 3:07:49,   7.111520E+01,   5.010851E+01,   5.000000E+01,   0.000000E+00,   0.000000E+00,   0.000000E+00
       561, 3/21/2013, 3:07:49,   7.192893E+01,   5.010851E+01,   5.000000E+01,   0.000000E+00,   0.000000E+00,   0.000000E+00
       562, 3/21/2013, 3:07:49,   7.211465E+01,   5.011755E+01,   5.000000E+01,   0.000000E+00,   0.000000E+00,   0.000000E+00
       563, 3/21/2013, 3:07:50,   6.014507E+01,   5.009947E+01,   5.000000E+01,   0.000000E+00,   0.000000E+00,   0.000000E+00
       564, 3/21/2013, 3:07:50,   7.229724E+01,   5.010398E+01,   5.000000E+01,   0.000000E+00,   0.000000E+00,   0.000000E+00
       565, 3/21/2013, 3:07:50,   7.359368E+01,   5.009043E+01,   5.000000E+01,   0.000000E+00,   0.000000E+00,   0.000000E+00
       566, 3/21/2013, 3:07:50,   7.255268E+01,   5.008590E+01,   5.000000E+01,   0.000000E+00,   0.000000E+00,   0.000000E+00
       567, 3/21/2013, 3:07:51,   7.070985E+01,   5.009494E+01,   5.000000E+01,   0.000000E+00,   0.000000E+00,   0.000000E+00
       568, 3/21/2013, 3:07:51,   7.239149E+01,   5.008138E+01,   5.000000E+01,   0.000000E+00,   0.000000E+00,   0.000000E+00
       569, 3/21/2013, 3:07:51,   7.091515E+01,   5.007234E+01,   5.000000E+01,   0.000000E+00,   0.000000E+00,   0.000000E+00
       570, 3/21/2013, 3:07:51,   7.263351E+01,   5.006782E+01,   5.000000E+01,   0.000000E+00,   0.000000E+00,   0.000000E+00
       571, 3/21/2013, 3:07:52,   7.413579E+01,   5.005878E+01,   5.000000E+01,   0.000000E+00,   0.000000E+00,   0.000000E+00
       572, 3/21/2013, 3:07:52,   7.098427E+01,   5.004521E+01,   5.000000E+01,   0.000000E+00,   0.000000E+00,   0.000000E+00
       573, 3/21/2013, 3:07:52,   7.111559E+01,   5.005425E+01,   5.000000E+01,   0.000000E+00,   0.000000E+00,   0.000000E+00
       574, 3/21/2013, 3:07:53,   6.935421E+01,   5.004069E+01,   5.000000E+01,   0.000000E+00,   0.000000E+00,   0.000000E+00
       575, 3/21/2013, 3:07:53,   7.103576E+01,   5.004069E+01,   5.000000E+01,   0.000000E+00,   0.000000E+00,   0.000000E+00
       576, 3/21/2013, 3:07:53,   7.124469E+01,   5.004521E+01,   5.000000E+01,   0.000000E+00,   0.000000E+00,   0.000000E+00
       577, 3/21/2013, 3:07:53,   7.314848E+01,   5.002713E+01,   5.000000E+01,   0.000000E+00,   0.000000E+00,   0.000000E+00
       578, 3/21/2013, 3:07:54,   6.815254E+01,   5.002261E+01,   5.000000E+01,   0.000000E+00,   0.000000E+00,   0.000000E+00
       579, 3/21/2013, 3:07:54,   7.130897E+01,   5.002261E+01,   5.000000E+01,   0.000000E+00,   0.000000E+00,   0.000000E+00
       580, 3/21/2013, 3:07:54,   7.023235E+01,   5.000000E+01,   5.000000E+01,   0.000000E+00,   0.000000E+00,   0.000000E+00
       581, 3/21/2013, 3:07:54,   7.459998E+01,   5.000000E+01,   5.000000E+01,   0.000000E+00,   0.000000E+00,   0.000000E+00
       582, 3/21/2013, 3:07:55,   7.271786E+01,   5.000452E+01,   5.000000E+01,   0.000000E+00,   0.000000E+00,   0.000000E+00
       583, 3/21/2013, 3:07:55,   7.019382E+01,   4.999548E+01,   5.000000E+01,   0.000000E+00,   0.000000E+00,   0.000000E+00
