Record,Date,UTC Time,CV,PV,SP,D1,D2,D3
       239, 3/21/2013, 3:15:22,   3.860224E+01,   3.572655E+01,   3.575000E+01,   1.000000E+00,   0.000000E+00,   0.000000E+00
       240, 3/21/2013, 3:15:22,   3.881777E+01,   3.572655E+01,   3.575000E+01,   1.000000E+00,   0.000000E+00,   0.000000E+00
       241, 3/21/2013, 3:15:22,   3.862671E+01,   3.572655E+01,   3.575000E+01,   1.000000E+00,   0.000000E+00,   0.000000E+00
       242, 3/21/2013, 3:15:23,   3.541052E+01,   3.572655E+01,   3.575000E+01,   1.000000E+00,   0.000000E+00,   0.000000E+00
       243, 3/21/2013, 3:15:23,   4.369390E+01,   3.570395E+01,   3.575000E+01,   1.000000E+00,   0.000000E+00,   0.000000E+00
       244, 3/21/2013, 3:15:23,   3.590061E+01,   3.570847E+01,   3.575000E+01,   1.000000E+00,   0.000000E+00,   0.000000E+00
       245, 3/21/2013, 3:15:23,   4.008618E+01,   3.570847E+01,   3.575000E+01,   1.000000E+00,   0.000000E+00,   0.000000E+00
       246, 3/21/2013, 3:15:24,   4.010194E+01,   3.570847E+01,   3.575000E+01,   1.000000E+00,   0.000000E+00,   0.000000E+00
       247, 3/21/2013, 3:15:24,   3.706664E+01,   3.571299E+01,   3.575000E+01,   1.000000E+00,   0.000000E+00,   0.000000E+00
       248, 3/21/2013, 3:15:24,   3.924965E+01,   3.569943E+01,   3.575000E+01,   1.000000E+00,   0.000000E+00,   0.000000E+00
       249, 3/21/2013, 3:15:24,   3.421259E+01,   3.571299E+01,   3.575000E+01,   1.000000E+00,   0.000000E+00,   0.000000E+00
       250, 3/21/2013, 3:15:25,   3.754118E+01,   3.570395E+01,   3.575000E+01,   1.000000E+00,   0.000000E+00,   0.000000E+00
       251, 3/21/2013, 3:15:25,   4.044937E+01,   3.570847E+01,   3.575000E+01,   1.000000E+00,   0.000000E+00,   0.000000E+00
       252, 3/21/2013, 3:15:25,   3.924995E+01,   3.569943E+01,   3.575000E+01,   1.000000E+00,   0.000000E+00,   0.000000E+00
       253, 3/21/2013, 3:15:25,   3.757618E+01,   3.569039E+01,   3.575000E+01,   1.000000E+00,   0.000000E+00,   0.000000E+00
       254, 3/21/2013, 3:15:26,   3.935020E+01,   3.569943E+01,   3.575000E+01,   1.000000E+00,   0.000000E+00,   0.000000E+00
       255, 3/21/2013, 3:15:26,   4.053105E+01,   3.568587E+01,   3.575000E+01,   1.000000E+00,   0.000000E+00,   0.000000E+00
       256, 3/21/2013, 3:15:26,   3.479772E+01,   3.568587E+01,   3.575000E+01,   1.000000E+00,   0.000000E+00,   0.000000E+00
       257, 3/21/2013, 3:15:26,   3.970769E+01,   3.566778E+01,   3.575000E+01,   1.000000E+00,   0.000000E+00,   0.000000E+00
       258, 3/21/2013, 3:15:27,   4.287808E+01,   3.565874E+01,   3.575000E+01,   1.000000E+00,   0.000000E+00,   0.000000E+00
       259, 3/21/2013, 3:15:27,   3.939584E+01,   3.566326E+01,   3.575000E+01,   1.000000E+00,   0.000000E+00,   0.000000E+00
       260, 3/21/2013, 3:15:27,   3.838153E+01,   3.569039E+01,   3.575000E+01,   1.000000E+00,   0.000000E+00,   0.000000E+00
       261, 3/21/2013, 3:15:27,   3.618538E+01,   3.568587E+01,   3.575000E+01,   1.000000E+00,   0.000000E+00,   0.000000E+00
       262, 3/21/2013, 3:15:28,   4.277077E+01,   3.567683E+01,   3.575000E+01,   1.000000E+00,   0.000000E+00,   0.000000E+00
       263, 3/21/2013, 3:15:28,   3.805291E+01,   3.566326E+01,   3.575000E+01,   1.000000E+00,   0.000000E+00,   0.000000E+00
       264, 3/21/2013, 3:15:28,   3.762626E+01,   3.567683E+01,   3.575000E+01,   1.000000E+00,   0.000000E+00,   0.000000E+00
       265, 3/21/2013, 3:15:28,   3.930416E+01,   3.566326E+01,   3.575000E+01,   1.000000E+00,   0.000000E+00,   0.000000E+00
       266, 3/21/2013, 3:15:29,   3.900716E+01,   3.568587E+01,   3.575000E+01,   1.000000E+00,   0.000000E+00,   0.000000E+00
       267, 3/21/2013, 3:15:29,   4.727238E+01,   3.567230E+01,   3.575000E+01,   1.000000E+00,   0.000000E+00,   0.000000E+00
       268, 3/21/2013, 3:15:29,   3.969891E+01,   3.567683E+01,   3.575000E+01,   1.000000E+00,   0.000000E+00,   0.000000E+00
       269, 3/21/2013, 3:15:29,   3.832071E+01,   3.567230E+01,   3.575000E+01,   1.000000E+00,   0.000000E+00,   0.000000E+00
       270, 3/21/2013, 3:15:30,   3.928864E+01,   3.566778E+01,   3.575000E+01,   1.000000E+00,   0.000000E+00,   0.000000E+00
       271, 3/21/2013, 3:15:30,   3.633304E+01,   3.565874E+01,   3.575000E+01,   1.000000E+00,   0.000000E+00,   0.000000E+00
       272, 3/21/2013, 3:15:30,   4.131953E+01,   3.565874E+01,   3.575000E+01,   1.000000E+00,   0.000000E+00,   0.000000E+00
       273, 3/21/2013, 3:15:30,   3.971423E+01,   3.565874E+01,   3.575000E+01,   1.000000E+00,   0.000000E+00,   0.000000E+00
       274, 3/21/2013, 3:15:31,   3.658696E+01,   3.564970E+01,   3.575000E+01,   1.000000E+00,   0.000000E+00,   0.000000E+00
       275, 3/21/2013, 3:15:31,   4.130552E+01,   3.565874E+01,   3.575000E+01,   1.000000E+00,   0.000000E+00,   0.000000E+00
       276, 3/21/2013, 3:15:31,   3.966727E+01,   3.564518E+01,   3.575000E+01,   1.000000E+00,   0.000000E+00,   0.000000E+00
       277, 3/21/2013, 3:15:31,   3.678683E+01,   3.565422E+01,   3.575000E+01,   1.000000E+00,   0.000000E+00,   0.000000E+00
       278, 3/21/2013, 3:15:32,   3.823590E+01,   3.565422E+01,   3.575000E+01,   1.000000E+00,   0.000000E+00,   0.000000E+00
       279, 3/21/2013, 3:15:32,   3.988171E+01,   3.565422E+01,   3.575000E+01,   1.000000E+00,   0.000000E+00,   0.000000E+00
       280, 3/21/2013, 3:15:32,   4.264768E+01,   3.565874E+01,   3.575000E+01,   1.000000E+00,   0.000000E+00,   0.000000E+00
       281, 3/21/2013, 3:15:32,   4.624646E+01,   3.564066E+01,   3.575000E+01,   1.000000E+00,   0.000000E+00,   0.000000E+00
       282, 3/21/2013, 3:15:33,   3.821925E+01,   3.566326E+01,   3.575000E+01,   1.000000E+00,   0.000000E+00,   0.000000E+00
       283, 3/21/2013, 3:15:33,   4.160521E+01,   3.565422E+01,   3.575000E+01,   1.000000E+00,   0.000000E+00,   0.000000E+00
       284, 3/21/2013, 3:15:33,   3.971347E+01,   3.564970E+01,   3.575000E+01,   1.000000E+00,   0.000000E+00,   0.000000E+00
       285, 3/21/2013, 3:15:34,   3.944934E+01,   3.566326E+01,   3.575000E+01,   1.000000E+00,   0.000000E+00,   0.000000E+00
       286, 3/21/2013, 3:15:34,   3.688223E+01,   3.566326E+01,   3.575000E+01,   1.000000E+00,   0.000000E+00,   0.000000E+00
       287, 3/21/2013, 3:15:34,   4.116583E+01,   3.566778E+01,   3.575000E+01,   1.000000E+00,   0.000000E+00,   0.000000E+00
       288, 3/21/2013, 3:15:34,   3.635418E+01,   3.569039E+01,   3.575000E+01,   1.000000E+00,   0.000000E+00,   0.000000E+00
       289, 3/21/2013, 3:15:35,   4.312339E+01,   3.568135E+01,   3.575000E+01,   1.000000E+00,   0.000000E+00,   0.000000E+00
       290, 3/21/2013, 3:15:35,   3.977079E+01,   3.567683E+01,   3.575000E+01,   1.000000E+00,   0.000000E+00,   0.000000E+00
       291, 3/21/2013, 3:15:35,   3.633151E+01,   3.569039E+01,   3.575000E+01,   1.000000E+00,   0.000000E+00,   0.000000E+00
       292, 3/21/2013, 3:15:35,   3.945673E+01,   3.569039E+01,   3.575000E+01,   1.000000E+00,   0.000000E+00,   0.000000E+00
       293, 3/21/2013, 3:15:36,   4.127513E+01,   3.569039E+01,   3.575000E+01,   1.000000E+00,   0.000000E+00,   0.000000E+00
       294, 3/21/2013, 3:15:36,   4.397629E+01,   3.569039E+01,   3.575000E+01,   1.000000E+00,   0.000000E+00,   0.000000E+00
       295, 3/21/2013, 3:15:36,   3.802354E+01,   3.569491E+01,   3.575000E+01,   1.000000E+00,   0.000000E+00,   0.000000E+00
       296, 3/21/2013, 3:15:36,   4.109167E+01,   3.570395E+01,   3.575000E+01,   1.000000E+00,   0.000000E+00,   0.000000E+00
       297, 3/21/2013, 3:15:37,   3.943880E+01,   3.570847E+01,   3.575000E+01,   1.000000E+00,   0.000000E+00,   0.000000E+00
       298, 3/21/2013, 3:15:37,   4.067800E+01,   3.571299E+01,   3.575000E+01,   1.000000E+00,   0.000000E+00,   0.000000E+00
       299, 3/21/2013, 3:15:37,   3.761149E+01,   3.572203E+01,   3.575000E+01,   1.000000E+00,   0.000000E+00,   0.000000E+00
       300, 3/21/2013, 3:15:37,   3.731565E+01,   3.572655E+01,   3.575000E+01,   1.000000E+00,   0.000000E+00,   0.000000E+00
       301, 3/21/2013, 3:15:38,   3.892040E+01,   3.572655E+01,   3.575000E+01,   1.000000E+00,   0.000000E+00,   0.000000E+00
       302, 3/21/2013, 3:15:38,   3.884450E+01,   3.574012E+01,   3.575000E+01,   1.000000E+00,   0.000000E+00,   0.000000E+00
       303, 3/21/2013, 3:15:38,   4.244454E+01,   3.574012E+01,   3.575000E+01,   1.000000E+00,   0.000000E+00,   0.000000E+00
       304, 3/21/2013, 3:15:38,   3.928393E+01,   3.574012E+01,   3.575000E+01,   1.000000E+00,   0.000000E+00,   0.000000E+00
       305, 3/21/2013, 3:15:39,   4.013729E+01,   3.574916E+01,   3.575000E+01,   1.000000E+00,   0.000000E+00,   0.000000E+00
       306, 3/21/2013, 3:15:39,   3.720961E+01,   3.575821E+01,   3.575000E+01,   1.000000E+00,   0.000000E+00,   0.000000E+00
       307, 3/21/2013, 3:15:39,   4.015746E+01,   3.575821E+01,   3.575000E+01,   1.000000E+00,   0.000000E+00,   0.000000E+00
       308, 3/21/2013, 3:15:39,   4.178968E+01,   3.574916E+01,   3.575000E+01,   1.000000E+00,   0.000000E+00,   0.000000E+00
       309, 3/21/2013, 3:15:40,   4.015365E+01,   3.576273E+01,   3.575000E+01,   1.000000E+00,   0.000000E+00,   0.000000E+00
       310, 3/21/2013, 3:15:40,   3.717655E+01,   3.575368E+01,   3.575000E+01,   1.000000E+00,   0.000000E+00,   0.000000E+00
       311, 3/21/2013, 3:15:40,   4.011826E+01,   3.576273E+01,   3.575000E+01,   1.000000E+00,   0.000000E+00,   0.000000E+00
       312, 3/21/2013, 3:15:40,   4.045677E+01,   3.576273E+01,   3.575000E+01,   1.000000E+00,   0.000000E+00,   0.000000E+00
       313, 3/21/2013, 3:15:41,   3.513696E+01,   3.576725E+01,   3.575000E+01,   1.000000E+00,   0.000000E+00,   0.000000E+00
       314, 3/21/2013, 3:15:41,   3.840376E+01,   3.577177E+01,   3.575000E+01,   1.000000E+00,   0.000000E+00,   0.000000E+00
       315, 3/21/2013, 3:15:41,   3.526254E+01,   3.577177E+01,   3.575000E+01,   1.000000E+00,   0.000000E+00,   0.000000E+00
       316, 3/21/2013, 3:15:41,   3.567248E+01,   3.577177E+01,   3.575000E+01,   1.000000E+00,   0.000000E+00,   0.000000E+00
       317, 3/21/2013, 3:15:42,   3.217041E+01,   3.577177E+01,   3.575000E+01,   1.000000E+00,   0.000000E+00,   0.000000E+00
       318, 3/21/2013, 3:15:42,   3.850183E+01,   3.578081E+01,   3.575000E+01,   1.000000E+00,   0.000000E+00,   0.000000E+00
       319, 3/21/2013, 3:15:42,   3.837955E+01,   3.578081E+01,   3.575000E+01,   1.000000E+00,   0.000000E+00,   0.000000E+00
       320, 3/21/2013, 3:15:42,   3.664265E+01,   3.577629E+01,   3.575000E+01,   1.000000E+00,   0.000000E+00,   0.000000E+00
       321, 3/21/2013, 3:15:43,   4.159676E+01,   3.577629E+01,   3.575000E+01,   1.000000E+00,   0.000000E+00,   0.000000E+00
       322, 3/21/2013, 3:15:43,   4.477815E+01,   3.576725E+01,   3.575000E+01,   1.000000E+00,   0.000000E+00,   0.000000E+00
       323, 3/21/2013, 3:15:43,   3.824314E+01,   3.579437E+01,   3.575000E+01,   1.000000E+00,   0.000000E+00,   0.000000E+00
       324, 3/21/2013, 3:15:44,   4.136377E+01,   3.578081E+01,   3.575000E+01,   1.000000E+00,   0.000000E+00,   0.000000E+00
       325, 3/21/2013, 3:15:44,   3.470134E+01,   3.580342E+01,   3.575000E+01,   1.000000E+00,   0.000000E+00,   0.000000E+00
       326, 3/21/2013, 3:15:44,   4.298856E+01,   3.579890E+01,   3.575000E+01,   1.000000E+00,   0.000000E+00,   0.000000E+00
       327, 3/21/2013, 3:15:44,   3.971575E+01,   3.579890E+01,   3.575000E+01,   1.000000E+00,   0.000000E+00,   0.000000E+00
       328, 3/21/2013, 3:15:45,   3.789709E+01,   3.579890E+01,   3.575000E+01,   1.000000E+00,   0.000000E+00,   0.000000E+00
       329, 3/21/2013, 3:15:45,   3.960840E+01,   3.579890E+01,   3.575000E+01,   1.000000E+00,   0.000000E+00,   0.000000E+00
       330, 3/21/2013, 3:15:45,   4.113253E+01,   3.579890E+01,   3.575000E+01,   1.000000E+00,   0.000000E+00,   0.000000E+00
       331, 3/21/2013, 3:15:45,   3.660608E+01,   3.578985E+01,   3.575000E+01,   1.000000E+00,   0.000000E+00,   0.000000E+00
       332, 3/21/2013, 3:15:46,   3.679682E+01,   3.578985E+01,   3.575000E+01,   1.000000E+00,   0.000000E+00,   0.000000E+00
       333, 3/21/2013, 3:15:46,   3.801182E+01,   3.579890E+01,   3.575000E+01,   1.000000E+00,   0.000000E+00,   0.000000E+00
       334, 3/21/2013, 3:15:46,   3.651224E+01,   3.578985E+01,   3.575000E+01,   1.000000E+00,   0.000000E+00,   0.000000E+00
       335, 3/21/2013, 3:15:46,   3.951645E+01,   3.578533E+01,   3.575000E+01,   1.000000E+00,   0.000000E+00,   0.000000E+00
       336, 3/21/2013, 3:15:47,   3.784053E+01,   3.579437E+01,   3.575000E+01,   1.000000E+00,   0.000000E+00,   0.000000E+00
       337, 3/21/2013, 3:15:47,   3.976910E+01,   3.578985E+01,   3.575000E+01,   1.000000E+00,   0.000000E+00,   0.000000E+00
       338, 3/21/2013, 3:15:47,   4.175173E+01,   3.578533E+01,   3.575000E+01,   1.000000E+00,   0.000000E+00,   0.000000E+00
       339, 3/21/2013, 3:15:47,   3.946274E+01,   3.579437E+01,   3.575000E+01,   1.000000E+00,   0.000000E+00,   0.000000E+00
       340, 3/21/2013, 3:15:48,   3.772493E+01,   3.578985E+01,   3.575000E+01,   1.000000E+00,   0.000000E+00,   0.000000E+00
       341, 3/21/2013, 3:15:48,   3.612535E+01,   3.579890E+01,   3.575000E+01,   1.000000E+00,   0.000000E+00,   0.000000E+00
       342, 3/21/2013, 3:15:48,   3.469024E+01,   3.580342E+01,   3.575000E+01,   1.000000E+00,   0.000000E+00,   0.000000E+00
       343, 3/21/2013, 3:15:48,   4.083507E+01,   3.579890E+01,   3.575000E+01,   1.000000E+00,   0.000000E+00,   0.000000E+00
       344, 3/21/2013, 3:15:49,   4.069694E+01,   3.580794E+01,   3.575000E+01,   1.000000E+00,   0.000000E+00,   0.000000E+00
       345, 3/21/2013, 3:15:49,   4.291094E+01,   3.579437E+01,   3.575000E+01,   1.000000E+00,   0.000000E+00,   0.000000E+00
       346, 3/21/2013, 3:15:49,   4.205951E+01,   3.580794E+01,   3.575000E+01,   1.000000E+00,   0.000000E+00,   0.000000E+00
       347, 3/21/2013, 3:15:49,   3.711726E+01,   3.581698E+01,   3.575000E+01,   1.000000E+00,   0.000000E+00,   0.000000E+00
       348, 3/21/2013, 3:15:50,   3.784669E+01,   3.580794E+01,   3.575000E+01,   1.000000E+00,   0.000000E+00,   0.000000E+00
       349, 3/21/2013, 3:15:50,   3.758895E+01,   3.581698E+01,   3.575000E+01,   1.000000E+00,   0.000000E+00,   0.000000E+00
       350, 3/21/2013, 3:15:50,   3.306810E+01,   3.583054E+01,   3.575000E+01,   1.000000E+00,   0.000000E+00,   0.000000E+00
       351, 3/21/2013, 3:15:50,   3.771919E+01,   3.580794E+01,   3.575000E+01,   1.000000E+00,   0.000000E+00,   0.000000E+00
       352, 3/21/2013, 3:15:51,   3.767614E+01,   3.581698E+01,   3.575000E+01,   1.000000E+00,   0.000000E+00,   0.000000E+00
       353, 3/21/2013, 3:15:51,   3.740556E+01,   3.581698E+01,   3.575000E+01,   1.000000E+00,   0.000000E+00,   0.000000E+00
       354, 3/21/2013, 3:15:51,   3.748131E+01,   3.581246E+01,   3.575000E+01,   1.000000E+00,   0.000000E+00,   0.000000E+00
       355, 3/21/2013, 3:15:51,   3.743834E+01,   3.581246E+01,   3.575000E+01,   1.000000E+00,   0.000000E+00,   0.000000E+00
       356, 3/21/2013, 3:15:52,   3.745952E+01,   3.581698E+01,   3.575000E+01,   1.000000E+00,   0.000000E+00,   0.000000E+00
       357, 3/21/2013, 3:15:52,   3.530187E+01,   3.582150E+01,   3.575000E+01,   1.000000E+00,   0.000000E+00,   0.000000E+00
       358, 3/21/2013, 3:15:52,   3.436988E+01,   3.582150E+01,   3.575000E+01,   1.000000E+00,   0.000000E+00,   0.000000E+00
       359, 3/21/2013, 3:15:52,   4.033876E+01,   3.582602E+01,   3.575000E+01,   1.000000E+00,   0.000000E+00,   0.000000E+00
       360, 3/21/2013, 3:15:53,   3.408112E+01,   3.582150E+01,   3.575000E+01,   1.000000E+00,   0.000000E+00,   0.000000E+00
       361, 3/21/2013, 3:15:53,   3.548112E+01,   3.582602E+01,   3.575000E+01,   1.000000E+00,   0.000000E+00,   0.000000E+00
       362, 3/21/2013, 3:15:53,   3.241615E+01,   3.581698E+01,   3.575000E+01,   1.000000E+00,   0.000000E+00,   0.000000E+00
       363, 3/21/2013, 3:15:54,   3.849972E+01,   3.582602E+01,   3.575000E+01,   1.000000E+00,   0.000000E+00,   0.000000E+00
       364, 3/21/2013, 3:15:54,   4.367770E+01,   3.582150E+01,   3.575000E+01,   1.000000E+00,   0.000000E+00,   0.000000E+00
       365, 3/21/2013, 3:15:54,   3.698387E+01,   3.582150E+01,   3.575000E+01,   1.000000E+00,   0.000000E+00,   0.000000E+00
       366, 3/21/2013, 3:15:54,   3.734599E+01,   3.580794E+01,   3.575000E+01,   1.000000E+00,   0.000000E+00,   0.000000E+00
       367, 3/21/2013, 3:15:55,   3.576036E+01,   3.581246E+01,   3.575000E+01,   1.000000E+00,   0.000000E+00,   0.000000E+00
       368, 3/21/2013, 3:15:55,   4.063956E+01,   3.580794E+01,   3.575000E+01,   1.000000E+00,   0.000000E+00,   0.000000E+00
       369, 3/21/2013, 3:15:55,   3.756562E+01,   3.580342E+01,   3.575000E+01,   1.000000E+00,   0.000000E+00,   0.000000E+00
       370, 3/21/2013, 3:15:55,   3.584225E+01,   3.579437E+01,   3.575000E+01,   1.000000E+00,   0.000000E+00,   0.000000E+00
       371, 3/21/2013, 3:15:56,   3.453477E+01,   3.578533E+01,   3.575000E+01,   1.000000E+00,   0.000000E+00,   0.000000E+00
       372, 3/21/2013, 3:15:56,   4.206081E+01,   3.578533E+01,   3.575000E+01,   1.000000E+00,   0.000000E+00,   0.000000E+00
       373, 3/21/2013, 3:15:56,   4.029873E+01,   3.578533E+01,   3.575000E+01,   1.000000E+00,   0.000000E+00,   0.000000E+00
       374, 3/21/2013, 3:15:56,   3.801301E+01,   3.576725E+01,   3.575000E+01,   1.000000E+00,   0.000000E+00,   0.000000E+00
       375, 3/21/2013, 3:15:57,   3.614785E+01,   3.577177E+01,   3.575000E+01,   1.000000E+00,   0.000000E+00,   0.000000E+00
       376, 3/21/2013, 3:15:57,   3.775866E+01,   3.576273E+01,   3.575000E+01,   1.000000E+00,   0.000000E+00,   0.000000E+00
       377, 3/21/2013, 3:15:57,   3.480762E+01,   3.574916E+01,   3.575000E+01,   1.000000E+00,   0.000000E+00,   0.000000E+00
       378, 3/21/2013, 3:15:57,   3.482687E+01,   3.575821E+01,   3.575000E+01,   1.000000E+00,   0.000000E+00,   0.000000E+00
       379, 3/21/2013, 3:15:58,   3.829316E+01,   3.574012E+01,   3.575000E+01,   1.000000E+00,   0.000000E+00,   0.000000E+00
       380, 3/21/2013, 3:15:58,   3.846875E+01,   3.572655E+01,   3.575000E+01,   1.000000E+00,   0.000000E+00,   0.000000E+00
       381, 3/21/2013, 3:15:58,   3.813992E+01,   3.572655E+01,   3.575000E+01,   1.000000E+00,   0.000000E+00,   0.000000E+00
       382, 3/21/2013, 3:15:58,   3.806405E+01,   3.572655E+01,   3.575000E+01,   1.000000E+00,   0.000000E+00,   0.000000E+00
       383, 3/21/2013, 3:15:59,   3.971629E+01,   3.572203E+01,   3.575000E+01,   1.000000E+00,   0.000000E+00,   0.000000E+00
       384, 3/21/2013, 3:15:59,   4.310615E+01,   3.571299E+01,   3.575000E+01,   1.000000E+00,   0.000000E+00,   0.000000E+00
       385, 3/21/2013, 3:15:59,   4.273020E+01,   3.571299E+01,   3.575000E+01,   1.000000E+00,   0.000000E+00,   0.000000E+00
       386, 3/21/2013, 3:15:59,   4.351426E+01,   3.569039E+01,   3.575000E+01,   1.000000E+00,   0.000000E+00,   0.000000E+00
       387, 3/21/2013, 3:16:00,   4.170628E+01,   3.569491E+01,   3.575000E+01,   1.000000E+00,   0.000000E+00,   0.000000E+00
       388, 3/21/2013, 3:16:00,   3.673621E+01,   3.570395E+01,   3.575000E+01,   1.000000E+00,   0.000000E+00,   0.000000E+00
       389, 3/21/2013, 3:16:00,   4.006043E+01,   3.569491E+01,   3.575000E+01,   1.000000E+00,   0.000000E+00,   0.000000E+00
       390, 3/21/2013, 3:16:00,   3.991265E+01,   3.569491E+01,   3.575000E+01,   1.000000E+00,   0.000000E+00,   0.000000E+00
       391, 3/21/2013, 3:16:01,   3.916303E+01,   3.568135E+01,   3.575000E+01,   1.000000E+00,   0.000000E+00,   0.000000E+00
