Record,Date,UTC Time,CV,PV,SP,D1,D2,D3
       357, 3/21/2013, 3:12:05,   4.190484E+01,   3.593453E+01,   3.602000E+01,   0.000000E+00,   1.000000E+00,   0.000000E+00
       358, 3/21/2013, 3:12:06,   3.926021E+01,   3.592097E+01,   3.602000E+01,   0.000000E+00,   1.000000E+00,   0.000000E+00
       359, 3/21/2013, 3:12:06,   4.357427E+01,   3.593001E+01,   3.602000E+01,   0.000000E+00,   1.000000E+00,   0.000000E+00
       360, 3/21/2013, 3:12:06,   4.671064E+01,   3.593001E+01,   3.602000E+01,   0.000000E+00,   1.000000E+00,   0.000000E+00
       361, 3/21/2013, 3:12:06,   3.750869E+01,   3.592549E+01,   3.602000E+01,   0.000000E+00,   1.000000E+00,   0.000000E+00
       362, 3/21/2013, 3:12:07,   4.045238E+01,   3.594358E+01,   3.602000E+01,   0.000000E+00,   1.000000E+00,   0.000000E+00
       363, 3/21/2013, 3:12:07,   4.059491E+01,   3.593453E+01,   3.602000E+01,   0.000000E+00,   1.000000E+00,   0.000000E+00
       364, 3/21/2013, 3:12:07,   4.179813E+01,   3.594810E+01,   3.602000E+01,   0.000000E+00,   1.000000E+00,   0.000000E+00
       365, 3/21/2013, 3:12:07,   3.863871E+01,   3.594358E+01,   3.602000E+01,   0.000000E+00,   1.000000E+00,   0.000000E+00
       366, 3/21/2013, 3:12:08,   3.843469E+01,   3.594358E+01,   3.602000E+01,   0.000000E+00,   1.000000E+00,   0.000000E+00
       367, 3/21/2013, 3:12:08,   3.831948E+01,   3.596166E+01,   3.602000E+01,   0.000000E+00,   1.000000E+00,   0.000000E+00
       368, 3/21/2013, 3:12:08,   4.028506E+01,   3.595714E+01,   3.602000E+01,   0.000000E+00,   1.000000E+00,   0.000000E+00
       369, 3/21/2013, 3:12:09,   4.007774E+01,   3.597070E+01,   3.602000E+01,   0.000000E+00,   1.000000E+00,   0.000000E+00
       370, 3/21/2013, 3:12:09,   3.703320E+01,   3.597070E+01,   3.602000E+01,   0.000000E+00,   1.000000E+00,   0.000000E+00
       371, 3/21/2013, 3:12:09,   3.819519E+01,   3.598426E+01,   3.602000E+01,   0.000000E+00,   1.000000E+00,   0.000000E+00
       372, 3/21/2013, 3:12:09,   3.938755E+01,   3.600687E+01,   3.602000E+01,   0.000000E+00,   1.000000E+00,   0.000000E+00
       373, 3/21/2013, 3:12:10,   3.804230E+01,   3.599783E+01,   3.602000E+01,   0.000000E+00,   1.000000E+00,   0.000000E+00
       374, 3/21/2013, 3:12:10,   4.283725E+01,   3.599331E+01,   3.602000E+01,   0.000000E+00,   1.000000E+00,   0.000000E+00
       375, 3/21/2013, 3:12:10,   3.642250E+01,   3.600687E+01,   3.602000E+01,   0.000000E+00,   1.000000E+00,   0.000000E+00
       376, 3/21/2013, 3:12:10,   3.803757E+01,   3.601139E+01,   3.602000E+01,   0.000000E+00,   1.000000E+00,   0.000000E+00
       377, 3/21/2013, 3:12:11,   3.985944E+01,   3.601591E+01,   3.602000E+01,   0.000000E+00,   1.000000E+00,   0.000000E+00
       378, 3/21/2013, 3:12:11,   4.109667E+01,   3.602044E+01,   3.602000E+01,   0.000000E+00,   1.000000E+00,   0.000000E+00
       379, 3/21/2013, 3:12:11,   3.640748E+01,   3.602044E+01,   3.602000E+01,   0.000000E+00,   1.000000E+00,   0.000000E+00
       380, 3/21/2013, 3:12:11,   4.434653E+01,   3.601591E+01,   3.602000E+01,   0.000000E+00,   1.000000E+00,   0.000000E+00
       381, 3/21/2013, 3:12:12,   4.098917E+01,   3.602948E+01,   3.602000E+01,   0.000000E+00,   1.000000E+00,   0.000000E+00
       382, 3/21/2013, 3:12:12,   3.472654E+01,   3.602496E+01,   3.602000E+01,   0.000000E+00,   1.000000E+00,   0.000000E+00
       383, 3/21/2013, 3:12:12,   3.486405E+01,   3.603400E+01,   3.602000E+01,   0.000000E+00,   1.000000E+00,   0.000000E+00
       384, 3/21/2013, 3:12:12,   3.773853E+01,   3.602044E+01,   3.602000E+01,   0.000000E+00,   1.000000E+00,   0.000000E+00
       385, 3/21/2013, 3:12:13,   3.890193E+01,   3.603852E+01,   3.602000E+01,   0.000000E+00,   1.000000E+00,   0.000000E+00
       386, 3/21/2013, 3:12:13,   3.903613E+01,   3.604304E+01,   3.602000E+01,   0.000000E+00,   1.000000E+00,   0.000000E+00
       387, 3/21/2013, 3:12:13,   3.789022E+01,   3.603852E+01,   3.602000E+01,   0.000000E+00,   1.000000E+00,   0.000000E+00
       388, 3/21/2013, 3:12:13,   3.895954E+01,   3.603852E+01,   3.602000E+01,   0.000000E+00,   1.000000E+00,   0.000000E+00
       389, 3/21/2013, 3:12:14,   3.902748E+01,   3.605209E+01,   3.602000E+01,   0.000000E+00,   1.000000E+00,   0.000000E+00
       390, 3/21/2013, 3:12:14,   4.030564E+01,   3.605661E+01,   3.602000E+01,   0.000000E+00,   1.000000E+00,   0.000000E+00
       391, 3/21/2013, 3:12:14,   3.907432E+01,   3.604756E+01,   3.602000E+01,   0.000000E+00,   1.000000E+00,   0.000000E+00
       392, 3/21/2013, 3:12:14,   3.564212E+01,   3.605661E+01,   3.602000E+01,   0.000000E+00,   1.000000E+00,   0.000000E+00
       393, 3/21/2013, 3:12:15,   3.592226E+01,   3.605209E+01,   3.602000E+01,   0.000000E+00,   1.000000E+00,   0.000000E+00
       394, 3/21/2013, 3:12:15,   4.217796E+01,   3.604756E+01,   3.602000E+01,   0.000000E+00,   1.000000E+00,   0.000000E+00
       395, 3/21/2013, 3:12:15,   3.760706E+01,   3.605209E+01,   3.602000E+01,   0.000000E+00,   1.000000E+00,   0.000000E+00
       396, 3/21/2013, 3:12:15,   3.895171E+01,   3.604756E+01,   3.602000E+01,   0.000000E+00,   1.000000E+00,   0.000000E+00
       397, 3/21/2013, 3:12:16,   4.044225E+01,   3.605209E+01,   3.602000E+01,   0.000000E+00,   1.000000E+00,   0.000000E+00
       398, 3/21/2013, 3:12:16,   4.193092E+01,   3.606565E+01,   3.602000E+01,   0.000000E+00,   1.000000E+00,   0.000000E+00
       399, 3/21/2013, 3:12:16,   4.085259E+01,   3.603852E+01,   3.602000E+01,   0.000000E+00,   1.000000E+00,   0.000000E+00
       400, 3/21/2013, 3:12:16,   4.212252E+01,   3.603852E+01,   3.602000E+01,   0.000000E+00,   1.000000E+00,   0.000000E+00
       401, 3/21/2013, 3:12:17,   4.066929E+01,   3.603400E+01,   3.602000E+01,   0.000000E+00,   1.000000E+00,   0.000000E+00
       402, 3/21/2013, 3:12:17,   3.446072E+01,   3.604304E+01,   3.602000E+01,   0.000000E+00,   1.000000E+00,   0.000000E+00
       403, 3/21/2013, 3:12:17,   3.889841E+01,   3.602948E+01,   3.602000E+01,   0.000000E+00,   1.000000E+00,   0.000000E+00
       404, 3/21/2013, 3:12:17,   4.105903E+01,   3.602496E+01,   3.602000E+01,   0.000000E+00,   1.000000E+00,   0.000000E+00
       405, 3/21/2013, 3:12:18,   3.979015E+01,   3.601591E+01,   3.602000E+01,   0.000000E+00,   1.000000E+00,   0.000000E+00
       406, 3/21/2013, 3:12:18,   3.781444E+01,   3.602044E+01,   3.602000E+01,   0.000000E+00,   1.000000E+00,   0.000000E+00
       407, 3/21/2013, 3:12:18,   4.097750E+01,   3.601591E+01,   3.602000E+01,   0.000000E+00,   1.000000E+00,   0.000000E+00
       408, 3/21/2013, 3:12:19,   4.082090E+01,   3.600687E+01,   3.602000E+01,   0.000000E+00,   1.000000E+00,   0.000000E+00
       409, 3/21/2013, 3:12:19,   3.950802E+01,   3.600235E+01,   3.602000E+01,   0.000000E+00,   1.000000E+00,   0.000000E+00
       410, 3/21/2013, 3:12:19,   3.613964E+01,   3.601139E+01,   3.602000E+01,   0.000000E+00,   1.000000E+00,   0.000000E+00
       411, 3/21/2013, 3:12:19,   3.917841E+01,   3.601139E+01,   3.602000E+01,   0.000000E+00,   1.000000E+00,   0.000000E+00
       412, 3/21/2013, 3:12:20,   4.201252E+01,   3.601139E+01,   3.602000E+01,   0.000000E+00,   1.000000E+00,   0.000000E+00
       413, 3/21/2013, 3:12:20,   4.119203E+01,   3.600235E+01,   3.602000E+01,   0.000000E+00,   1.000000E+00,   0.000000E+00
       414, 3/21/2013, 3:12:20,   3.923062E+01,   3.601591E+01,   3.602000E+01,   0.000000E+00,   1.000000E+00,   0.000000E+00
       415, 3/21/2013, 3:12:20,   3.915708E+01,   3.601591E+01,   3.602000E+01,   0.000000E+00,   1.000000E+00,   0.000000E+00
       416, 3/21/2013, 3:12:21,   4.105473E+01,   3.601139E+01,   3.602000E+01,   0.000000E+00,   1.000000E+00,   0.000000E+00
       417, 3/21/2013, 3:12:21,   4.241130E+01,   3.602044E+01,   3.602000E+01,   0.000000E+00,   1.000000E+00,   0.000000E+00
       418, 3/21/2013, 3:12:21,   3.598079E+01,   3.602044E+01,   3.602000E+01,   0.000000E+00,   1.000000E+00,   0.000000E+00
       419, 3/21/2013, 3:12:21,   4.252729E+01,   3.601591E+01,   3.602000E+01,   0.000000E+00,   1.000000E+00,   0.000000E+00
       420, 3/21/2013, 3:12:22,   3.899564E+01,   3.601591E+01,   3.602000E+01,   0.000000E+00,   1.000000E+00,   0.000000E+00
       421, 3/21/2013, 3:12:22,   4.033343E+01,   3.602948E+01,   3.602000E+01,   0.000000E+00,   1.000000E+00,   0.000000E+00
       422, 3/21/2013, 3:12:22,   3.738531E+01,   3.603852E+01,   3.602000E+01,   0.000000E+00,   1.000000E+00,   0.000000E+00
       423, 3/21/2013, 3:12:22,   4.216605E+01,   3.602496E+01,   3.602000E+01,   0.000000E+00,   1.000000E+00,   0.000000E+00
       424, 3/21/2013, 3:12:23,   4.057106E+01,   3.602948E+01,   3.602000E+01,   0.000000E+00,   1.000000E+00,   0.000000E+00
       425, 3/21/2013, 3:12:23,   3.687629E+01,   3.604304E+01,   3.602000E+01,   0.000000E+00,   1.000000E+00,   0.000000E+00
       426, 3/21/2013, 3:12:23,   4.063530E+01,   3.603400E+01,   3.602000E+01,   0.000000E+00,   1.000000E+00,   0.000000E+00
       427, 3/21/2013, 3:12:23,   4.021620E+01,   3.604304E+01,   3.602000E+01,   0.000000E+00,   1.000000E+00,   0.000000E+00
       428, 3/21/2013, 3:12:24,   3.416648E+01,   3.604756E+01,   3.602000E+01,   0.000000E+00,   1.000000E+00,   0.000000E+00
       429, 3/21/2013, 3:12:24,   3.888309E+01,   3.605209E+01,   3.602000E+01,   0.000000E+00,   1.000000E+00,   0.000000E+00
       430, 3/21/2013, 3:12:24,   3.892939E+01,   3.605209E+01,   3.602000E+01,   0.000000E+00,   1.000000E+00,   0.000000E+00
       431, 3/21/2013, 3:12:24,   3.375976E+01,   3.606113E+01,   3.602000E+01,   0.000000E+00,   1.000000E+00,   0.000000E+00
       432, 3/21/2013, 3:12:25,   3.459700E+01,   3.603852E+01,   3.602000E+01,   0.000000E+00,   1.000000E+00,   0.000000E+00
       433, 3/21/2013, 3:12:25,   4.065778E+01,   3.604304E+01,   3.602000E+01,   0.000000E+00,   1.000000E+00,   0.000000E+00
       434, 3/21/2013, 3:12:25,   3.872334E+01,   3.604304E+01,   3.602000E+01,   0.000000E+00,   1.000000E+00,   0.000000E+00
       435, 3/21/2013, 3:12:26,   3.562451E+01,   3.605209E+01,   3.602000E+01,   0.000000E+00,   1.000000E+00,   0.000000E+00
       436, 3/21/2013, 3:12:26,   4.027460E+01,   3.604756E+01,   3.602000E+01,   0.000000E+00,   1.000000E+00,   0.000000E+00
       437, 3/21/2013, 3:12:26,   3.899620E+01,   3.603400E+01,   3.602000E+01,   0.000000E+00,   1.000000E+00,   0.000000E+00
       438, 3/21/2013, 3:12:26,   3.707334E+01,   3.603400E+01,   3.602000E+01,   0.000000E+00,   1.000000E+00,   0.000000E+00
       439, 3/21/2013, 3:12:27,   3.245978E+01,   3.604304E+01,   3.602000E+01,   0.000000E+00,   1.000000E+00,   0.000000E+00
       440, 3/21/2013, 3:12:27,   3.737356E+01,   3.604304E+01,   3.602000E+01,   0.000000E+00,   1.000000E+00,   0.000000E+00
       441, 3/21/2013, 3:12:27,   4.562585E+01,   3.602948E+01,   3.602000E+01,   0.000000E+00,   1.000000E+00,   0.000000E+00
       442, 3/21/2013, 3:12:27,   3.935091E+01,   3.602496E+01,   3.602000E+01,   0.000000E+00,   1.000000E+00,   0.000000E+00
       443, 3/21/2013, 3:12:27,   4.080544E+01,   3.601591E+01,   3.602000E+01,   0.000000E+00,   1.000000E+00,   0.000000E+00
       444, 3/21/2013, 3:12:28,   4.375219E+01,   3.601591E+01,   3.602000E+01,   0.000000E+00,   1.000000E+00,   0.000000E+00
       445, 3/21/2013, 3:12:28,   3.466657E+01,   3.600687E+01,   3.602000E+01,   0.000000E+00,   1.000000E+00,   0.000000E+00
       446, 3/21/2013, 3:12:28,   3.760506E+01,   3.600235E+01,   3.602000E+01,   0.000000E+00,   1.000000E+00,   0.000000E+00
       447, 3/21/2013, 3:12:29,   3.932906E+01,   3.599331E+01,   3.602000E+01,   0.000000E+00,   1.000000E+00,   0.000000E+00
       448, 3/21/2013, 3:12:29,   3.780099E+01,   3.599783E+01,   3.602000E+01,   0.000000E+00,   1.000000E+00,   0.000000E+00
       449, 3/21/2013, 3:12:29,   4.245522E+01,   3.598426E+01,   3.602000E+01,   0.000000E+00,   1.000000E+00,   0.000000E+00
       450, 3/21/2013, 3:12:29,   3.778804E+01,   3.599783E+01,   3.602000E+01,   0.000000E+00,   1.000000E+00,   0.000000E+00
       451, 3/21/2013, 3:12:30,   3.649903E+01,   3.598879E+01,   3.602000E+01,   0.000000E+00,   1.000000E+00,   0.000000E+00
       452, 3/21/2013, 3:12:30,   3.788655E+01,   3.599331E+01,   3.602000E+01,   0.000000E+00,   1.000000E+00,   0.000000E+00
       453, 3/21/2013, 3:12:30,   3.937288E+01,   3.599331E+01,   3.602000E+01,   0.000000E+00,   1.000000E+00,   0.000000E+00
       454, 3/21/2013, 3:12:30,   4.243064E+01,   3.599783E+01,   3.602000E+01,   0.000000E+00,   1.000000E+00,   0.000000E+00
       455, 3/21/2013, 3:12:31,   4.105697E+01,   3.597974E+01,   3.602000E+01,   0.000000E+00,   1.000000E+00,   0.000000E+00
       456, 3/21/2013, 3:12:31,   4.072372E+01,   3.598426E+01,   3.602000E+01,   0.000000E+00,   1.000000E+00,   0.000000E+00
       457, 3/21/2013, 3:12:31,   3.470055E+01,   3.598879E+01,   3.602000E+01,   0.000000E+00,   1.000000E+00,   0.000000E+00
       458, 3/21/2013, 3:12:31,   3.599887E+01,   3.599783E+01,   3.602000E+01,   0.000000E+00,   1.000000E+00,   0.000000E+00
       459, 3/21/2013, 3:12:32,   4.030083E+01,   3.600687E+01,   3.602000E+01,   0.000000E+00,   1.000000E+00,   0.000000E+00
       460, 3/21/2013, 3:12:32,   3.619828E+01,   3.600235E+01,   3.602000E+01,   0.000000E+00,   1.000000E+00,   0.000000E+00
       461, 3/21/2013, 3:12:32,   4.422081E+01,   3.599331E+01,   3.602000E+01,   0.000000E+00,   1.000000E+00,   0.000000E+00
       462, 3/21/2013, 3:12:32,   3.941444E+01,   3.599331E+01,   3.602000E+01,   0.000000E+00,   1.000000E+00,   0.000000E+00
       463, 3/21/2013, 3:12:33,   4.203918E+01,   3.599783E+01,   3.602000E+01,   0.000000E+00,   1.000000E+00,   0.000000E+00
       464, 3/21/2013, 3:12:33,   3.604535E+01,   3.599783E+01,   3.602000E+01,   0.000000E+00,   1.000000E+00,   0.000000E+00
       465, 3/21/2013, 3:12:33,   3.796236E+01,   3.599783E+01,   3.602000E+01,   0.000000E+00,   1.000000E+00,   0.000000E+00
       466, 3/21/2013, 3:12:33,   4.089442E+01,   3.599331E+01,   3.602000E+01,   0.000000E+00,   1.000000E+00,   0.000000E+00
       467, 3/21/2013, 3:12:34,   3.665871E+01,   3.598879E+01,   3.602000E+01,   0.000000E+00,   1.000000E+00,   0.000000E+00
       468, 3/21/2013, 3:12:34,   3.789517E+01,   3.600687E+01,   3.602000E+01,   0.000000E+00,   1.000000E+00,   0.000000E+00
       469, 3/21/2013, 3:12:34,   3.980813E+01,   3.598879E+01,   3.602000E+01,   0.000000E+00,   1.000000E+00,   0.000000E+00
       470, 3/21/2013, 3:12:35,   3.781708E+01,   3.598426E+01,   3.602000E+01,   0.000000E+00,   1.000000E+00,   0.000000E+00
       471, 3/21/2013, 3:12:35,   3.607801E+01,   3.598879E+01,   3.602000E+01,   0.000000E+00,   1.000000E+00,   0.000000E+00
       472, 3/21/2013, 3:12:35,   3.483356E+01,   3.599331E+01,   3.602000E+01,   0.000000E+00,   1.000000E+00,   0.000000E+00
       473, 3/21/2013, 3:12:35,   4.140219E+01,   3.597522E+01,   3.602000E+01,   0.000000E+00,   1.000000E+00,   0.000000E+00
       474, 3/21/2013, 3:12:35,   4.429792E+01,   3.597974E+01,   3.602000E+01,   0.000000E+00,   1.000000E+00,   0.000000E+00
